date,symbol,open,high,low,close,volume,sma,adx,dema,ema,rsi,standardDeviation,tema,williams,wma
28-01-2025,NVDA,121.81,129.0,116.25,128.99,579666400,128.99,100,128.99,128.99,100,0,128.99,-0.0784313725489482,128.99
27-01-2025,NVDA,124.8,128.4,116.7,118.42,818830900,118.42,100,118.42,118.42,0,0,118.42,-85.29914529914531,118.42
24-01-2025,NVDA,148.37,148.97,141.88,142.62,234657635,142.62,100,142.62,142.62,0,0,142.62,-89.56276445698154,142.62
23-01-2025,NVDA,145.05,147.23,143.72,147.22,155915549,147.22,0,147.22,147.22,100,0,147.22,-0.2849002849000265,147.22
22-01-2025,NVDA,144.66,147.79,143.67,147.07,237651400,147.07,100,147.07,147.07,100,0,147.07,-17.47572815533976,147.07
21-01-2025,NVDA,139.16,141.83,137.09,140.83,197749000,140.83,100,140.83,140.83,100,0,140.83,-21.097046413502067,140.83
17-01-2025,NVDA,136.69,138.5,135.46,137.71,201188800,137.71,0,137.71,137.71,100,0,137.71,-25.98684210526297,137.71
16-01-2025,NVDA,138.64,138.75,133.49,133.57,209235600,133.57,100,133.57,133.57,0,0,133.57,-98.4790874524718,133.57
15-01-2025,NVDA,133.65,136.45,131.29,136.24,185217338,136.24,100,136.24,136.24,100,0,136.24,-4.069767441860071,136.24
14-01-2025,NVDA,136.05,136.38,130.05,131.76,195590500,131.76,100,131.76,131.76,0,0,131.76,-72.98578199052159,131.76
13-01-2025,NVDA,129.99,133.49,129.51,133.23,204808914,133.23,100,133.23,133.23,0,0,133.23,-6.5326633165833705,133.23
10-01-2025,NVDA,137.45,139.92,134.22,135.91,207602514,135.91,100,135.91,135.91,0,0,135.91,-70.35087719298244,135.91
08-01-2025,NVDA,142.58,143.95,137.56,140.11,227349948,140.11,100,140.11,140.11,0,0,140.11,-60.09389671361476,140.11
07-01-2025,NVDA,153.03,153.13,140.01,140.14,351782200,140.14,100,140.14,140.14,0,0,140.14,-99.00914634146343,140.14
06-01-2025,NVDA,148.59,152.16,147.82,149.43,265377400,149.43,100,149.43,149.43,100,0,149.43,-62.90322580645133,149.43
03-01-2025,NVDA,140.01,144.9,139.73,144.47,229322500,144.47,100,144.47,144.47,100,0,144.47,-8.31721470019353,144.47
02-01-2025,NVDA,136.0,138.88,134.63,138.31,198247200,138.31,100,138.31,138.31,100,0,138.31,-13.411764705882192,138.31
31-12-2024,NVDA,138.03,138.07,133.83,134.29,155659211,134.29,100,134.29,134.29,0,0,134.29,-89.15094339622685,134.29
30-12-2024,NVDA,134.83,140.27,134.02,137.49,167734700,137.49,100,137.49,137.49,100,0,137.49,-44.48000000000002,137.49
27-12-2024,NVDA,138.55,139.02,134.71,137.01,170582603,137.01,100,137.01,137.01,0,0,137.01,-46.635730858469095,137.01
